review_id,business_id,stars,useful,text,results
noKT69O6kH7_RZbpOE3ScQ,47OfnYwhB3NTM8Tx_sNnbw,5,352,"Giving this five stars because it's not located in a casino and because though the place was full (on a Wednesday night), they were able to find a space for us (service was great). Modern decor, not a slot machine in site. 
Drinks and food were more like three and a half to four stars considering the price. This place is not cheap.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
0Fr30hwKJsAcNBW_YLbC5A,47OfnYwhB3NTM8Tx_sNnbw,5,96,"All around excellent dining experience. I've only been here once but I am looking forward to another visit. The decor is the best part. Sort of an upscale contemporary metropolitan feel with exposed brick, steel, glass, and lots beautiful modern art worthy of the gallery next door. Plenty of fun funky furniture in the lounge/bar area, designer lighting, and a beautiful outdoor dining area for the summer. 

The food is to die for, with lots of creative options and the dressed up usual standbys. I ordered the filet, very rare, and they actually made it very rare! (I'm not used to this). The seafood is just as good, with particularly fresh crab. The wine list is impressive, and the sommelier is very knowledgeable and polite, as is the rest of the staff. A little expensive, but well worth it. It is perfect the the occasional extravagance, and I would definitely recommend going all out with cocktails, a bottle of wine, and plenty of appetizers food and dessert.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
it064aRkmV_eRty1gFqmZg,47OfnYwhB3NTM8Tx_sNnbw,5,135,"Absolutely fantastic!!!  The food at this place is so well put together.  I was a little nervous about trying it out due to the high prices and what seemed to be smaller portions but that was not the case at all.  The portion sizes were just right!  
I had the duck and it was cooked perfectly.  The duck was accompanied with egg rolls and a tasty green bean.  All the flavors were thought out and meshed so well together.  I also had a side if mac and cheese.  The truffle oil in the Mac and cheese made the dish decadent, in a good way.
It's not often the bill matches the satisfaction and this place did not disappoint.  Well done Lulous!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
y4yOKDn3BUax_kNk3eoUag,47OfnYwhB3NTM8Tx_sNnbw,5,271,"After scoring a very rare night out away from the little ones, we were so excited to go to LuLous!    

I had the fresh morels in a rich cream sauce with toasted brioche and the soft shelled crab entrée.   Sadly, I am not remembering my husband's appetizer as I only had eyes for the spongy little bites of heaven in front of me.    But my husband assures me his steak was perfection with sautéed fresh porcinis.  

It's always been one of my favorite places in town, mostly because of the consistent deliciousness of the food but also because of the low turnover in their servers!  We love seeing familiar faces and feeling like family when we come in.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
9zCSFgI8pYBYBldJeSyDgQ,47OfnYwhB3NTM8Tx_sNnbw,5,356,"i'm a self-proclaimed foodie - former long time resident of sf and previous cook/caterer. i live in the mountains now and hadn't had a desire to dine in reno until our friends took us to Lulou's. while my recent return to sf had me indulging in many culinary delicacies, i still was dreaming about my experience here. who would've thought you could get creativity and maximum taste out of every plate at this tiny gem of a mod restaurant in reno? i'm converted and humbled and can't wait to return.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
fpPLfOt6aNEtd8CRObCVfw,47OfnYwhB3NTM8Tx_sNnbw,5,399,"Ahhhh if I could afford to eat at Lulou's every day.......but that would be dipping into my kid's college education funds. So instead, it's our anniversary...birthday...special occasion times when we leave the kids (and they are older--not good for little kids) at home because this is about as special as it gets. 

From the outside, looks are deceiving. A one story pinkish building at the edge of mid-town. DON'T WALK ON BY because what's inside is like Dorothy stepping out of her black and white Kansas house into the full techno-color fantasy of OZ!

Eclectic it is. You walk into a ultra modern essence of an upscale New York bar-giving a high-tone, technical feel but wend your way out the patio in the nicer weather and you are treated to a tree-covered eating area that is just delightful with a bit of a sweet B&B or Fairfax, California,  feel. The staff is that to which all of Reno wait staff should aspire. They are friendly, courtesy, respectful and anticipate your needs before you do. Water glasses are filled at precisely the right time, food comes and plates are removed in faultless timing, recommendations are pitch perfect. 

The food is fantastic. I love to cook and usually judge restaurants with ""could I make this better?"" and with Loulu I cannot...no way...ever. The selection rotates so I always can choose from a new menu (as we only go on special occasions--remember) and I have NEVER been disappointed. I have had lobster appetizers and pork loin (and pork is something that is definitely an eat at home meat) that will knock your socks off. As for the libations...it's a full on bar that makes a fairly good martini. My only recommendation is that if your bringing your own wine, make sure it's at least a $100 bottle because the corking fee is the price of an entree. 

Never had a bad meal here...never expect to have one. Just passed our anniversary (spent that in Hawaii) but birthday is coming up! Can't wait.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
ZVlZ5CGSKE4gnpAIeSJMvg,47OfnYwhB3NTM8Tx_sNnbw,5,358,"Well executed restaurant in Reno. Very modern aesthetic and food presentation. 

Spicy thai soup: spicy indeed, and delicious. coconut  milk - yum.

Tuna? tartare w plantain chips: very fresh, not overdone. well presented.

Grilled calamari on beets: delicious combination of char on calamari and earthiness of beets. Best dish of the night.

Sweetbreads on gnocchi: nice combination of textures, with lovely, subtle flavors. Delicious.

Had a Reverdy Sancerre and a Becker Spatburgunder (Pinot Noir) by the glass, both good.

Overall the service, presentation and delivery was excellent.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
Vt5WRONlDTHp0KrpzSCCzA,47OfnYwhB3NTM8Tx_sNnbw,5,377,"The service is outstanding, I always love it when an owner works the floor with their people, then also is in the kitchen. The quality of food is on a level with that of a major metropolitan city. Very fresh, creative, and elegant. Bravo!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
n3_DflpHgO4_FlBYz5PdNw,47OfnYwhB3NTM8Tx_sNnbw,5,191,"AMAZING MENU!  Their food pairings and flavor profiles will wow any palette and changes regularly to keep it fresh.  The servers know their stuff up and down. It's quaint without being stuffy.  Bottom line- dont miss this spot!!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
Mf25toe3YIH6uv9d43EXuA,47OfnYwhB3NTM8Tx_sNnbw,5,357,"Came here because of all the great reviews, and was not disappointed. Very classy, great service, outstanding fine dining.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
KqMVXzlSMv7jRvt_raknMQ,47OfnYwhB3NTM8Tx_sNnbw,5,359,"Ultra upscale restaurant with outstanding food and wine. Everything on the menu is good and made with the finest ingredients. Reliable crowd of beautiful people, including service staff. Very pricey. Appetizer portions are doll-sized but entrees are generous. One can find wild game on the menu (boar, venison).

Candle-lit, romantic (but modern) ambiance is sure-fire setting to seduce a date.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
VrvtAw-349-Qv998J6PNrw,47OfnYwhB3NTM8Tx_sNnbw,5,355,"Excellent place to dine. Classy ambiance, top shelf service and exquisite food! For the appetizer we had the Hamachi, an explosion of flavors. We also had the crab bisque if was delicious. For the main course my wife had the rib eye steak and I had scallops. Enjoyed a bottle of Dr. Loosen Riesling 2009 and for dessert we shared a caramel and rosted peanut brownie sundae.  Higher end of the price range but well worth it!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
q50tRa0eekOmBTEQTJVQqw,47OfnYwhB3NTM8Tx_sNnbw,5,352,"Excellent, excellent restaurant.  The service was friendly and attentive.  The prices were reasonable (~$35 range).  And the food was delicious!  What more can you ask for?  Definitely try the steaks.  We had the prawn appetizer that was absolutely splendid.  Even the Mrs. liked them and she's not a seafood fan.  A must-try if you'd like a nice dinner in Reno.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
IYZ3-v_fBVEAbDeft97VdQ,47OfnYwhB3NTM8Tx_sNnbw,5,146,"Wonderful!!! It was my birthday celebration and they personalized my menu which was a huge surprise and made me feel very special.
We had Lump Crab Skillet cake and the fried calamari to start - both were fabulous.
My main course was the Ahi and also delicious. 
The portion sizes are perfect and the decor is very cool.
Don't miss this special place!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
yfKk8335zezBETlMtrJMDA,47OfnYwhB3NTM8Tx_sNnbw,5,51,"Small update after our last visit to LuLous.

The New York Strip Steak is ****ing amazing.    It has taken the crown that their ribeye had in all ways.  The taste, the texture, the whole experience of eating that steak was amazing.    It comes with potatoes o'gratin that you have to order to experience, it's served almost like lasagna but my description does it no favors.  I'm in love.

My wifes tilefish? Also amazing, rich, tender and perfectly cooked along with the most amazing bacon fried rice you'll ever eat (light and fluffy).  It was a great experience.

For those of you that want to experience why I like this place without spending an arm and a leg, just go to the bar - order your favorite drink along with their pork bun appetizers.    Don't gobble it either, enjoy that piggy flavor slowly and carefully.  It's like bacon that melts in your mouth.

So yeah, I still love this place.  My only gripe is the wine list selection is ""OK"" but could be a lot better.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
b61kispm1Ba5Wfxk1xYTXQ,47OfnYwhB3NTM8Tx_sNnbw,5,100,"I rarely review; mostly a Yelp lurker.  It's only when it's a real huge stand-out, or a real-big bummer.

Seeing as I gave this place 5 stars, you can guess it was the former!

We were looking for something in Reno that would sate our foodie appetites, and it looks like we've found the place we're visiting every time we come visit.

We ordered the foie gras, pork buns, spicy duck soup for appetizers.  My wife had the short ribs over noodles, and I had the rib eye.

Foie: Seared nicely, a pretty generous portion (we've paid twice as much for half the portion).

Pork Buns: My wife thought they were a bit salty, but I absolutely LOVED them.  Asian bacon on a bun.  What's not to love?

Spicy Duck Soup: Rich coconut-based broth.  Wasn't as spicy as we'd hoped, but given the establishment and the need to appeal to all visitors, was very well done.

Short Ribs: The mark of perfect braising is when you can barely touch it with a fork and it falls apart, while the braising liquid is thick and flavorful.  The bed of noodles was the perfect complement.

Rib Eye: Here we go.  I like steak.  I've had a lot in my life.  In the Bay area, my favorite is Sundance in Palo Alto, and I've had places like Alexander's in Cupertino.  This piece of meat that was served to me at Lulou's?  Perfect.  Almost as good as Sundance, and definitely as good or better than Alexander's.  Oh and the wafer thin fries were awesome too!

We didn't make it to dessert.  There was so much good food we devoured everything.  Even had to take some of the main course home.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
_Q-U8_sQouADPSToSo-CZQ,47OfnYwhB3NTM8Tx_sNnbw,5,404,"Four adults, and our 10 year old granddaughter, had a wonderful dinner yesterday evening, August 29, 2012. The service and food were both worth the higher than ""normal"" price I usually spend on dinner. The owner gave our granddaughter a tour of the kitchen and bar which made our experience even more special. We all enjoyed the pampering we received from everyone while enjoying a great meal.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
OBBhivH7_MiEf8EClqASDg,47OfnYwhB3NTM8Tx_sNnbw,5,350,Everything about this place was amazing.  Service was impeccable and the ambiance was amazing but its all about the food! The menu had so many options that the waiter had to come back twice to get our order.  I ordered the Scallops and was extremely happy as was my companion who ordered the lobster spaghetti.  I will definitely be back.,"[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
Mb_ForQI5Xd6nplQOtSbRw,47OfnYwhB3NTM8Tx_sNnbw,5,74,"By far, this is the best restaurant in Northern Nevada.  Usually you need a reservation but it's so worth it.  Been going here for ten years and have never had a bad meal.  The menu is always changing and everything on it is great.  It has the feel of a high end San Francisco eatery and the prices are simliar as well.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
DQhraLAoQaMND019yGr-zg,47OfnYwhB3NTM8Tx_sNnbw,5,260,"This place is one of the top 3 best restaurants in Reno food wise- could be the best.  The ambience is not really romantic but its just how i like it - kinda squished in with lots and lots of people watching.  You would never know this little gem existed on ol' virginnie street.  I dont remember the wine much but those things can get foggy.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
4sp511hXa_mzM5OwZqOUUQ,47OfnYwhB3NTM8Tx_sNnbw,5,303,"Went there for my wife's birthday.  We had an incredible meal!   One of the best I've ever had in Reno over the past 12 years.  Our friends from Vail, CO were completely blown away.  Maybe one or two restaurants in the Vail Valley that could compete with that dining experience.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
pSAvGczjWSarzymBy32Kqw,47OfnYwhB3NTM8Tx_sNnbw,5,358,"This is personally my favorite food in Reno. You can't go wrong with a steak, but if there is something on the menu with lamb, get it, especially the lamb short ribs over wasabi noodles. It sounds a little esoteric, but it is the most amazing meal I have ever had (I call to request it on the menu every time I got eat there). Prices are pretty high, but if you are game for a meal-as-art, it doesn't get much better than this. The bar also makes great drinks -- and they should be great for the price. The atmosphere is metropolitan casual -- if you wear jeans, they should cost at least $100 :-)","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
5Z4JOOWwkqFDCMGLjccH0g,47OfnYwhB3NTM8Tx_sNnbw,5,376,"Simply the best restaurant in Reno. The food's creativity and taste extend far beyond any other restaurant in Reno.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deeb6""},""stars"":""4"",""categories"":""Restaurants, American (New), American (Traditional)"",""business_id"":""47OfnYwhB3NTM8Tx_sNnbw"",""name"":""Lulou's Restaurant""}]"
8aOXBbwVKpV_L3Kn9WrLbg,j6PM9ytgXF5uEKN9QjetmQ,5,51,"Delicious!! Wow so good. Came here for a special occasion, be prepared to pay, but it was so worth it. We had a reservation for about 12 people so without requesting it they sat us in a private little room, it was perfect. 

For starters, which I didn't get any pics, we had the octopus and the calamari. Both were sooo good!! Best octopus I've had. I don't think I tasted anything bad here. Also the free bread with olive oil comes with whole olives in it. Best bread and oil I've ever had. 

Off a recommendation I had the Black squid ink pasta with seafood. I added shrimp to it (so with the extra charge it was about $40 for my pasta) but it was so delicious!! It was filling and full of seafood. Lots of olive oil and garlic flavor with a little spice (I added extra chili flakes). I would absolutely order this again if I came back. 

It is valet only, we did not know this. The valet is free but we didn't have any cash for a tip so we had to park down the street and walk. Overall a great experience. This place does get very busy so you might want to make a reservation.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0deef3""},""stars"":""4"",""categories"":""Restaurants, Nightlife, Bars, Italian, Wine Bars"",""business_id"":""j6PM9ytgXF5uEKN9QjetmQ"",""name"":""Casa Ludovico""}]"
LiQiJyircL72XN8Fw5cMwA,u9oG6CVhS9dJR5ZHS5q23A,5,103,"It's the little things in life that make us happy right? Well this bakery does just that! After trying their cupcakes at a birthday event, I immediately wanted more. I love desserts, but if it's overly sweet then it's not for me. By far these cupcakes are the best that I've ever had! I've pretty much tried every flavor they offer and they are all equally delicious. The ingredients are top quality, and the amount of sweetness is just right. They are light, airy and melt in your mouth. I love that they offer the cupcakes in mini form or whole, so if you want to try all of them, then the mini cupcakes are perfect for sampling. They make these daily, so you don't need to order them unless you want a specific flavor or amount for a special event. 

After eating the cupcakes, I knew that I would order my son's birthday cake from this bakery. I placed my order online, which was very simple to do, but the hard part was choosing the flavor of cake, filling, and icing. Mind you, my son likes any cake so I knew whatever cake I ordered he would be happy with. I decided to order the 6-inch mocha cake with Bavarian cream filling, fresh strawberries and whipped cream icing. I was able to customize the cake online by choosing a decoration, color, and wording. Due to COVID times, and not being able to have large gatherings we had a safe celebration at home. Hence the reason for keeping the cake décor simple.  

The cake was perfect in every way! The whipped cream icing was not too sweet, the mocha cake was moist and flavorful, and the filling was creamy and light. This is the type of cake you could eat without your teeth hurting from the sugary sweetness of a typical store-bought cake. 

I will definitely be ordering from here again, and now that I've written this review I am craving their cupcakes ha ha.","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e2089""},""stars"":""4.5"",""categories"":""Patisserie/Cake Shop, French, Food, Restaurants, Bakeries, Cupcakes"",""business_id"":""u9oG6CVhS9dJR5ZHS5q23A"",""name"":""The Little Things Bakery""}]"
Be762bYDZkwfNHkB3q8fCA,GsT488GHjNdw6jA2f3QKqw,5,58,"We love this place! We honestly saw a billboard from the highway on our way to Lakeland, and decided to bookmark it for future, and boy are we glad we did. We've now been several times, and love it. 

They are a bit off the beaten path, but easy enough to find with GPS and signage. They have two parking lots, the main area and an overflow lot. The primary building houses two bars, a small shop at the front, and the bathrooms. It also has a very large patio space with plenty of seating and spacing. 

For the little ones, there is a play area and tons of outdoor space to roam around and get the wiggles out. I love the playset they have and that they thought to include that in their space. 

They serve wines and ciders in a variety of flavors - including seasonal offerings. I love the Pumpkin Cider when it's available. They also offer a food menu if you want to snack or have a full meal while you're there.

Overall: A+
Great location with wonderful staff and fun grounds!","[{""_id"":{""$oid"":""63540c1ef54dc13e8c0e344d""},""stars"":""4"",""categories"":""Wineries, Breweries, Arts & Entertainment, Food, American (Traditional), Venues & Event Spaces, Event Planning & Services, Restaurants"",""business_id"":""GsT488GHjNdw6jA2f3QKqw"",""name"":""Keel & Curley Winery""}]"
p8cXH2RWx8H13zt18pe1IA,uAE0ZxP21IXPoMpD_CAF-g,5,81,"Get the caramelo.

Get the carne asada tacos.

Get the salad (which is not healthy by any means).

Get the super fries.

Get everything.  Honestly, you can't go wrong here.  Love this place!  Everything I've tried has been delicious and the service is quick and easy.  Prices are cheap and portions are filling.  They have an awesome salsa bar spread too for all kinds of sauces and toppings that you can imagine (except for sour cream).","[{""_id"":{""$oid"":""63540c1af54dc13e8c0dfe78""},""stars"":""4.5"",""categories"":""Mexican, Restaurants, Latin American, American (Traditional)"",""business_id"":""uAE0ZxP21IXPoMpD_CAF-g"",""name"":""Aqui Con el Nene""}]"
jyS0D1_I7_lI4KnLqUmwDA,dsfRniRgfbDjC8os848B6A,5,62,"Came here with my hubby for an anniversary dinner and wow, worth every penny and calorie!! (Sadly no photos, it was a couple years ago before I started yelping lol.) The service could not of been any better. Our waiter was very informative, attentive, professional and respectful. Drinks were never empty and no crumbs on the table. 

The food and wine were amazing! We started with the tastings of all three soups and there were no complaints on any of them! For entrees my husband had steak and truffle Mac n cheese and I ordered the lobster. This was the first restaurant I had gone to that gives you the whole dang lobster! Lol! It was huge and cooked perfectly. I was so full but made myself eat it all, shortly after went into a lobster coma and it was worth it. 

After dinner they gave us the complimentary kitchen and wine cellar tour. Very neat! We were trying to stall and settle our food so that we could go to the dessert room lol! The dessert room is a must!!! Super romantic and private and anything you order will be delicious! 

Can't wait to come back here for another special occasion dinner!","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e1f7a""},""stars"":""4.5"",""categories"":""Arts & Entertainment, Steakhouses, Restaurants"",""business_id"":""dsfRniRgfbDjC8os848B6A"",""name"":""Bern's Steak House""}]"
HvZ5vJUP028B04Sbd3RB7Q,mNM9ITg780AnsPThtp9wFg,5,51,"Past time for an updated review to reflect all the positive changes that this bagel emporium has gone through over the last few years. 

Biggest visible change was the expansion of their footprint and reorientation of the shop to permit side of building access which greatly enhances the size and feel of the space. Now Keystone is a for real cafe, with table and wall seating all around which gives a spaciousness to the operation.

Most important, they have built a bagel bakery right into the shop, with windows allowing customers to see the bagelmeisters at work. Not having to transport them from a more distant location means that the bagels are apex quality right from the oven to the bins. Nothing is lost in taste nor texture when the overall distance is about 20 feet. The difference in chewability is immediately apparent. Crisp firm outer skin and soft tender inner bagel, and full load of toppings (onion flakes for me), that stay affixed to the rounder, and don't fall off with normal handling. 

Service was excellent all around, with ordering at the counter and delivery to the table when done. Take out seemed just as smooth as I watched people come and go quickly. 

Keystone is planning an expansion into other shops and considering franchising the business. From what I saw and experienced on my last visit, they have a thoughtful plan and the means to execute. They listen to customers and are flexible enough to adapt to changing conditions. Personally, I would love to see them open up a little farther north in Bucks, and look into cross marketing with local coffee roasters where the best local Java and rounders were available in the same places and advertised together. 

The current situation is impressive, I suspect it will only get better from here! 

My candidate for Bucks Bagels of the Year!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2758""},""stars"":""4"",""categories"":""Sandwiches, Breakfast & Brunch, Bagels, Food, Restaurants"",""business_id"":""mNM9ITg780AnsPThtp9wFg"",""name"":""Keystone Bagels""}]"
0o30NmqEiGTNPfqUgdDSWw,GSFWtWARVqiXIWQGCezioA,5,63,"I like this gas station. Good location on the corner of US19 and east bay. Busy intersection so it's convenient. There are 16 pumps so it's decent size. They have free air for tires, so we stop here a lot. Big inside as well with cold and hot, made to order food.","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e170e""},""stars"":""4"",""categories"":""Sandwiches, Gas Stations, Restaurants, Coffee & Tea, Food, Automotive, Convenience Stores"",""business_id"":""GSFWtWARVqiXIWQGCezioA"",""name"":""Wawa""}]"
zSpfy7yfyKn8Annfr7QDNw,3R-DJGoG2IPzr_SiPMtmeA,5,154,"As you walk to the front door of The Mill you are greeted with the sight and sound of a water mill, which is surrounded by a lovely outdoor seating area. Once inside you are treated to a true sensory delight aesthetically. Referred to as Steampunk Design, it combines machinery and elegance, offering lots of textures to carry your eyes from the floor to the ceiling. Atmosphere evokes a rustic southern charm, which I find to be very inviting and comfortable.  

The entire evening ran fabulously well. We were seated immediately on this Wednesday evening. Our server popped right over to say hi, offer a bit of welcomed conversation and get us started on cocktails. BTW, he was spot on all night. Knowledgeable about all things on the menu and I ask lots of questions. I was so impressed.  The drink menu is phenomenal and is fun to peruse. A bit pricey for a neighborhood restaurant. I tried the beautiful bright pink Tahona and my friend mentioned the Old Fashioned was executed well. I was lucky enough to be offered a sip . Wow, I think I just found a new fave cocktail. We ordered wine, however the list was a bit limited. Our server mentioned they were in the process of updating this section. I hope they include price points that are more drinker friendly ! 

The menu is as chef, Ted Dorsey, calls it  ""Americana with a Southern touch and a French Creole twist."" This evening we started with Pimento Crab Corn Fritters and Grilled Octopus. Both were fantastic, with the octopus being a standout! I'd like another order now please ! Delicious ! Next up the Seared Diver Scallops (cooked perfectly and I absolutely loved the carrot ribbons on top) and the Rubbed Corn Flake Seared Tuna .  He said it was good. The finale was the Mill Mudslide (a Flourless Chocolate Cake, Chocolate Coffee Cream, Bailey's Mousse). I usually never order chocolate. I will never say never again. This was divine ! I could go back in just for this alone. We had leftovers and I was fortunate enough to get them all ! What a fantastic lunch I had the next day.   

I am thrilled to say The Mill now offers Happy Hour !!!! Beer is $5.00, Wine is $6.00 and Cocktails $7.00 . Bar Bites are $6-$13.00. Happy Hour is Tuesday-Friday from 4-7 ! Cheers !","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e1842""},""stars"":""4"",""categories"":""Nightlife, American (New), Restaurants, Bars, Lounges, Tapas/Small Plates, Tapas Bars, Breakfast & Brunch, Gastropubs"",""business_id"":""3R-DJGoG2IPzr_SiPMtmeA"",""name"":""The Mill""}]"
N3hsRRZywassBmMjT6126g,wMmvlgv_-K2yLx1_IDobVw,5,150,"Wow! It is rare I write a review as I am enjoying the food I purchased, however today I am. I am in poke heaven right now! This was my first visit to this South Tampa establishment, which has been all the rage since its opening about a month ago. I was so excited to come give it a go. 

I was here at an off time on a Sunday afternoon. This is the scene. They make it simple.  Walk in grab a menu. You choose 2 bases ... white rice, brown rice, kale cabbage slaw or a power blend of greens. Next choose either the 2 scoop or 3 scoop protein. Now choose from a variety of mix- in's like cilantro or green onion, etc. Next choose a marinade. Finally wrap it up with a sauce  and from a huge selection of toppings (Like 20-25). Get one or get all. It is your choice and they are included in the price of the bowl. My bowl consisted of the veggie bases, no rice, tuna and salmon, cilantro, jalapeno, green onion and the sriracha. My toppings were mango, radish cucumber, ginger, seaweed and avocado. They have a lot of other more progressive toppings. I had my sauces put on the side. I was glad I did because I never used them once I got home. Perhaps If I had gotten the rice I would have. My bowl did not need anything else. It was flat out full of flavor fantastic!

You get to create the bowl. Please pay attention to the person making your bowl. Tell the person if you want more of something. I told this awesome girl lots more cilantro, pour on the jalapeno's, more sriracha please,no more onion etc. They will gladly customize your bowl. I went with the regular size and it was perfect. This is mainly a to-go spot, although they have a few seats. They have fresh juices and fresh flavored waters. I have found my new spot and I like it.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0defd8""},""stars"":""4"",""categories"":""Restaurants, Food, Live/Raw Food, Hawaiian, Poke, Juice Bars & Smoothies"",""business_id"":""wMmvlgv_-K2yLx1_IDobVw"",""name"":""Poké Fish""}]"
